clip_id,start_frame,end_frame,label_start_frame,label_end_frame,target_class,event_id,event_overlap_frames,window_id
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,32,95,55,70,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0002,16,176
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,40,103,63,78,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0002,16,177
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,48,111,71,86,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0002,16,178
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,56,119,79,94,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0002,16,179
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,64,127,87,102,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0002,9,180
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,72,135,95,110,turnover,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0003,10,181
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,80,143,103,118,turnover,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0003,16,182
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,88,151,111,126,turnover,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0003,11,183
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,96,159,119,134,turnover,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0003,3,184
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,104,167,127,142,background,,0,185
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,112,175,135,150,background,,0,186
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,120,183,143,158,background,,0,187
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,128,191,151,166,background,,0,188
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,136,199,159,174,background,,0,189
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,144,207,167,182,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0004,5,190
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,152,215,175,190,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0004,13,191
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,160,223,183,198,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0004,15,192
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,168,231,191,206,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0004,7,193
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,176,239,199,214,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0008,15,194
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,184,247,207,222,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0008,16,195
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,192,255,215,230,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0008,16,196
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,200,263,223,238,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0008,12,197
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,208,271,231,246,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0005,11,198
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,216,279,239,254,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0005,16,199
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,224,287,247,262,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0005,9,200
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,232,295,255,270,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0005,1,201
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,240,303,263,278,background,,0,202
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,248,311,271,286,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0006,2,203
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,256,319,279,294,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0006,10,204
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,264,327,287,302,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0006,16,205
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,272,335,295,310,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0006,16,206
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,280,343,303,318,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0006,16,207
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,288,351,311,326,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0006,16,208
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,296,359,319,334,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0006,9,209
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,304,367,327,342,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0007,2,210
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,312,375,335,350,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0007,10,211
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,320,383,343,358,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0007,16,212
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,328,391,351,366,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0007,15,213
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,336,399,359,374,shot,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0009,8,214
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,344,407,367,382,shot,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0009,14,215
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,352,415,375,390,shot,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0009,6,216
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,360,423,383,398,background,,0,217
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,368,431,391,406,background,,0,218
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,376,439,399,414,background,,0,219
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,384,447,407,422,background,,0,220
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,392,455,415,430,background,,0,221
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,400,463,423,438,background,,0,222
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,408,471,431,446,background,,0,223
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,416,479,439,454,background,,0,224
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,424,487,447,462,background,,0,225
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,432,495,455,470,background,,0,226
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,440,503,463,478,background,,0,227
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,448,511,471,486,background,,0,228
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,456,519,479,494,background,,0,229
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,464,527,487,502,background,,0,230
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,472,535,495,510,background,,0,231
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,480,543,503,518,background,,0,232
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,488,551,511,526,background,,0,233
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,496,559,519,534,background,,0,234
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,504,567,527,542,background,,0,235
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,512,575,535,550,background,,0,236
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,520,583,543,558,background,,0,237
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,528,591,551,566,background,,0,238
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,536,599,559,574,background,,0,239
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,544,607,567,582,background,,0,240
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,552,615,575,590,background,,0,241
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,560,623,583,598,background,,0,242
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,568,631,591,606,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0014,7,243
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,576,639,599,614,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0014,13,244
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,584,647,607,622,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0014,6,245
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,592,655,615,630,background,,0,246
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,600,663,623,638,background,,0,247
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,608,671,631,646,background,,0,248
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,616,679,639,654,background,,0,249
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,624,687,647,662,background,,0,250
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,632,695,655,670,background,,0,251
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,640,703,663,678,background,,0,252
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,648,711,671,686,background,,0,253
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,656,719,679,694,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0016,5,254
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,664,727,687,702,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0016,13,255
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,672,735,695,710,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0016,16,256
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,680,743,703,718,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0016,16,257
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,0,63,23,38,background,,0,258
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,8,71,31,46,background,,0,259
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,16,79,39,54,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0002,4,260
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,24,87,47,62,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0002,12,261
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,32,95,55,70,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0002,16,262
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,40,103,63,78,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0002,16,263
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,48,111,71,86,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0002,16,264
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,56,119,79,94,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0002,16,265
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,64,127,87,102,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0002,16,266
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,72,135,95,110,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0002,15,267
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,80,143,103,118,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0002,7,268
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,88,151,111,126,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0003,15,269
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,96,159,119,134,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0003,16,270
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,104,167,127,142,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0003,16,271
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,112,175,135,150,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0003,15,272
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,120,183,143,158,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0003,7,273
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,128,191,151,166,background,,0,274
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,136,199,159,174,background,,0,275
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,144,207,167,182,background,,0,276
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,152,215,175,190,background,,0,277
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,160,223,183,198,background,,0,278
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,168,231,191,206,background,,0,279
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,176,239,199,214,background,,0,280
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,184,247,207,222,background,,0,281
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,192,255,215,230,background,,0,282
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,200,263,223,238,background,,0,283
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,208,271,231,246,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0004,7,284
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,216,279,239,254,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0004,15,285
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,224,287,247,262,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0004,16,286
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,232,295,255,270,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0004,16,287
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,240,303,263,278,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0004,16,288
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,248,311,271,286,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0004,16,289
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,256,319,279,294,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0004,15,290
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,264,327,287,302,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0004,7,291
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,272,335,295,310,background,,0,292
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,280,343,303,318,background,,0,293
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,288,351,311,326,background,,0,294
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,296,359,319,334,background,,0,295
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,304,367,327,342,background,,0,296
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,312,375,335,350,background,,0,297
