clip_id,start_frame,end_frame,label_start_frame,label_end_frame,target_class,event_id,event_overlap_frames,fps,source_video,window_id
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,64,127,87,102,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0002,9,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,90
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,80,143,103,118,turnover,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0003,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,91
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,96,159,119,134,turnover,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0003,3,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,92
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,112,175,135,150,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,93
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,128,191,151,166,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,94
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,144,207,167,182,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0004,5,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,95
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,160,223,183,198,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0004,15,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,96
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,176,239,199,214,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0008,15,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,97
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,192,255,215,230,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0008,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,98
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,208,271,231,246,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0005,11,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,99
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,224,287,247,262,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0005,9,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,100
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,240,303,263,278,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,101
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,256,319,279,294,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0006,10,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,102
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,272,335,295,310,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0006,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,103
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,288,351,311,326,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0006,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,104
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,304,367,327,342,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0007,2,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,105
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,320,383,343,358,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0007,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,106
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,336,399,359,374,shot,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0009,8,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,107
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,352,415,375,390,shot,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0009,6,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,108
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,368,431,391,406,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,109
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,384,447,407,422,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,110
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,400,463,423,438,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,111
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,416,479,439,454,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,112
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,432,495,455,470,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,113
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,448,511,471,486,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,114
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,464,527,487,502,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,115
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,480,543,503,518,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,116
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,496,559,519,534,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,117
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,512,575,535,550,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,118
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,528,591,551,566,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,119
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,544,607,567,582,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,120
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,560,623,583,598,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,121
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,576,639,599,614,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0014,13,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,122
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,592,655,615,630,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,123
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,608,671,631,646,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,124
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,624,687,647,662,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,125
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,640,703,663,678,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,126
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,656,719,679,694,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0016,5,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,127
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p,672,735,695,710,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p__event_0016,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h1_720p.mp4,128
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,0,63,23,38,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,129
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,16,79,39,54,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0002,4,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,130
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,32,95,55,70,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0002,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,131
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,48,111,71,86,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0002,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,132
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,64,127,87,102,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0002,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,133
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,80,143,103,118,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0002,7,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,134
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,96,159,119,134,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0003,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,135
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,112,175,135,150,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0003,15,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,136
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,128,191,151,166,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,137
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,144,207,167,182,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,138
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,160,223,183,198,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,139
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,176,239,199,214,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,140
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,192,255,215,230,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,141
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,208,271,231,246,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0004,7,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,142
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,224,287,247,262,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0004,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,143
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,240,303,263,278,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0004,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,144
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,256,319,279,294,pass,england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p__event_0004,15,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,145
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,272,335,295,310,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,146
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,288,351,311,326,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,147
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,304,367,327,342,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,148
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,320,383,343,358,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,149
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,336,399,359,374,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,150
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,352,415,375,390,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,151
england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p,368,431,391,406,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2015_08_30___18_00_Swansea_2___1_Manchester_United__h2_720p.mp4,152
